NGC,Paper,Author Reference,RAJ2000,DEJ2000,Distance (pc),Vmag,Vmag_abs,Bmag,Bmag_abs,Imag,Imag_abs,Kmag,Kmag_abs,Teff,logg,age_Kruijssen,Fe/H,Fe/H_e,Fe/H_o,O/Fe,O/Fe_e,Na/Fe,Na/Fe_e,F275W,F275W_abs,F275W_e,F336W,F336W_abs,F336W_e,F435W,F435W_abs,F435W_e,F606W,F606W_abs,F606W_e,F814W,F814W_abs,F814W_e,Star ID,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,17762,298.4336458,18.78329722,4001,14.361,1.350157243,15.518,2.507157243,NaN,NaN,NaN,NaN,4591,2.16,12.4,-0.824,0.096,-0.75,0.476999998,0.013,0.487923928,0.004,19.1928,6.181957243,0.0323,16.5698,3.558957243,0,15.5962,2.585357243,0,13.9489,0.938057243,0,12.9353,-0.075542757,0,R0001408,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,17852,298.4405708,18.7837,4001,14.322,1.311157243,15.475,2.464157243,NaN,NaN,NaN,NaN,4572,2.14,12.4,-0.814,0.132,-0.75,NaN,NaN,0.497305392,0.064,19.231,6.220157243,0.009,16.6036,3.592757243,0,15.5512,2.540357243,0,13.8972,0.886357243,0,12.8562,-0.154642757,0,R0001436,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,18294,298.4501,18.78576389,4001,14.292,1.281157243,15.469,2.458157243,NaN,NaN,NaN,NaN,4565,2.12,12.4,-0.84,0.159,-0.75,0.469999999,0.037,0.462691007,0.015,19.2677,6.256857243,0.0152,16.5803,3.569457243,0,15.5509,2.540057243,0,13.9026,0.891757243,0,12.8632,-0.147642757,0,R0001552,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,18300,298.4272375,18.78570556,4001,14.869,1.858157243,15.976,2.965157243,NaN,NaN,NaN,NaN,4785,2.48,12.4,-0.82,0.083,-0.75,NaN,NaN,0.48177745,0.005,19.2182,6.207357243,0.0772,16.8882,3.877357243,0,16.0358,3.024957243,0,14.4973,1.486457243,0,13.5246,0.513757243,0,R0001547,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,18699,298.4343042,18.78757778,4001,14.865,1.854157243,16.02,3.009157243,NaN,NaN,NaN,NaN,4766,2.47,12.4,-0.862,0.178,-0.75,0.462000012,0.069,0.425904938,0.032,19.3494,6.338557243,0.0211,16.8012,3.790357243,0,16.0469,3.036057243,0,14.4814,1.470557243,0,13.4881,0.477257243,0,R0001634,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,19779,298.4321875,18.79273333,4001,13.655,0.644157243,14.982,1.971157243,NaN,NaN,NaN,NaN,4334,1.71,12.4,-0.817,0.145,-0.75,0.423999995,0.088,0.495040899,0.144,19.6337,6.622857243,0.018,16.3647,3.353857243,0,15.0794,2.068557243,0,13.1719,0.161057243,0,12.0523,-0.958542757,0,R0001862,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,20286,298.423175,18.79532778,4001,14.956,1.945157243,16.07,3.059157243,NaN,NaN,NaN,NaN,4806,2.53,12.4,-0.812,0.135,-0.75,0.197316892,NaN,0.497305392,0.074,19.3268,6.315957243,0,NaN,NaN,NaN,NaN,NaN,NaN,14.5823,1.571457243,0,13.599,0.588157243,0,R0001952,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,508737,298.428125,18.75013056,4001,14.873,1.862157243,16,2.989157243,NaN,NaN,NaN,NaN,4813,2.5,12.4,-0.785,0.169,-0.75,0.372999996,NaN,0.492776407,0.084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.5497,1.538857243,0,13.591,0.580157243,0,R0000062,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,509114,298.4472083,18.75251944,4001,14.925,1.914157243,16.038,3.027157243,NaN,NaN,NaN,NaN,4832,2.53,12.4,-0.794,0.17,-0.75,0.418000013,NaN,0.474660468,0.057,19.3601,6.349257243,0,16.8239,3.813057243,0,16.1054,3.094557243,0,14.5569,1.546057243,0,13.5968,0.585957243,0,R0000100,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,509826,298.4507833,18.75675278,4001,14.819,1.808157243,15.948,2.937157243,NaN,NaN,NaN,NaN,4800,2.47,12.4,-0.787,0.17,-0.75,0.48300001,0.066,0.425904938,0.096,19.4102,6.399357243,0.021,16.841,3.830157243,0,16.1039,3.093057243,0,14.5656,1.554757243,0,13.5751,0.564257243,0,R0000187,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,509871,298.464375,18.75704444,4001,14.877,1.866157243,15.978,2.967157243,NaN,NaN,NaN,NaN,4810,2.5,12.4,-0.791,0.135,-0.75,NaN,NaN,0.455250531,0.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.5542,1.543357243,0,13.5856,0.574757243,0,R0000197,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,510703,298.427125,18.76183333,4001,14.904,1.893157243,15.968,2.957157243,NaN,NaN,NaN,NaN,4796,2.5,12.4,-0.832,0.14,-0.75,0.365999997,NaN,0.493099912,0.113,19.173,6.162157243,0.0108,16.7825,3.771657243,0,16.0054,2.994557243,0,14.4895,1.478657243,0,13.5442,0.533357243,0,R0000339,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,511023,298.449925,18.76369722,4001,14.292,1.281157243,15.487,2.476157243,NaN,NaN,NaN,NaN,4571,2.13,12.4,-0.799,0.147,-0.75,0.349999994,0.037,0.456221035,0.086,19.3735,6.362657243,0.0075,16.5175,3.506657243,0,15.5432,2.532357243,0,13.8878,0.876957243,0,12.8411,-0.169742757,0,R0000419,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,511182,298.4591667,18.76459444,4001,14.914,1.903157243,16.023,3.012157243,NaN,NaN,NaN,NaN,4814,2.51,12.4,-0.837,0.126,-0.75,0.382999986,NaN,0.428531516,0.074,19.3193,6.308457243,0.0405,16.7897,3.778857243,0,16.0632,3.052357243,0,14.5331,1.522257243,0,13.5512,0.540357243,0,R0000458,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,511602,298.4244042,18.76671667,4001,14.906,1.895157243,16.036,3.025157243,NaN,NaN,NaN,NaN,4828,2.52,12.4,-0.803,0.112,-0.75,0.367000014,NaN,0.490511915,0.073,19.1442,6.133357243,0.0485,16.8548,3.843957243,0,16.0711,3.060257243,0,14.5787,1.567857243,0,13.6305,0.619657243,0,R0000548,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,512089,298.4361667,18.76928889,4001,14.723,1.712157243,15.845,2.834157243,NaN,NaN,NaN,NaN,4719,2.38,12.4,-0.75,0.113,-0.75,0.351999998,0.003,0.413147274,0.146,19.2447,6.233857243,0.0088,16.6615,3.650657243,0,15.8774,2.866557243,0,14.3123,1.301457243,0,13.3325,0.321657243,0,R0000673,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,512483,298.4545625,18.77165833,4001,14.868,1.857157243,15.936,2.925157243,NaN,NaN,NaN,NaN,4777,2.48,12.4,-0.773,0.123,-0.75,0.474000007,NaN,0.380877883,0.077,19.2275,6.216657243,0.0135,16.7445,3.733657243,0,16.0757,3.064857243,0,14.5534,1.542557243,0,13.5787,0.567857243,0,R0000776,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,512834,298.4588542,18.77636389,4001,14.837,1.826157243,15.483,2.472157243,NaN,NaN,NaN,NaN,4507,2,12.4,-0.856,0.144,-0.75,0.324999988,0.06,0.42327836,0.028,19.2226,6.211757243,0.1289,16.8853,3.874457243,0,16.1322,3.121357243,0,14.6015,1.590657243,0,13.6327,0.621857243,0,R0001028,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,513205,298.4549042,18.78090278,4001,13.709,0.698157243,14.997,1.986157243,NaN,NaN,NaN,NaN,4379,1.77,12.4,-0.852,0.15,-0.75,NaN,NaN,0.48598293,0.087,19.3104,6.299557243,0.0272,16.3413,3.330457243,0,15.0595,2.048657243,0,13.2727,0.261857243,0,12.1879,-0.822942757,0,R0001277,,,,,,,,,,,,,,,,,,,,,,
6934,Marino,1,308.5575,7.379944,15716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,11.63,-1.53,NaN,-1.48,0.50999999,0.01,0.436036024,0.03,20.3183,4.336589899,0.0502,17.3845,1.402789899,0,15.9172,-0.064510101,0,14.0446,-1.937110101,0,12.9357,-3.046010101,0,R0000082,,,,,,,,,,,,,,,,,,,,,,
6934,Marino,5,308.543083,7.389222,15716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,11.63,-1.52,NaN,-1.48,0.620000005,0.06,-0.07,0.05,20.6071,4.625389899,0.0479,17.5093,1.527589899,0,15.6933,-0.288410101,0,13.5861,-2.395610101,0,12.4118,-3.569910101,0,R0000324,,,,,,,,,,,,,,,,,,,,,,
6934,Marino,14,308.556917,7.402,15716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,11.63,-1.6,NaN,-1.48,0.439999998,0.03,0.457515023,0.02,19.7642,3.782489899,0.0151,17.143,1.161289899,0,15.8802,-0.101510101,0,14.19,-1.791710101,0,13.1613,-2.820410101,0,R0001464,,,,,,,,,,,,,,,,,,,,,,
6934,Marino,22,308.540708,7.402639,15716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,11.63,-1.62,NaN,-1.48,0,0,0.50280488,0.03,19.5162,3.534489899,0.0134,17.4186,1.436889899,0,16.6642,0.682489899,0,15.2491,-0.732610101,0,14.3399,-1.641810101,0,R0001618,,,,,,,,,,,,,,,,,,,,,,
6934,Marino,27,308.568583,7.414806,15716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,11.63,-1.3,NaN,-1.48,0.699999988,0.13,-0.230000004,0.09,20.1182,4.136489899,0.0319,17.5789,1.597189899,0,16.7723,0.790589899,0,15.2598,-0.721910101,0,14.3084,-1.673310101,0,R0003597,,,,,,,,,,,,,,,,,,,,,,
6934,Marino,29,308.559875,7.413694,15716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,11.63,-1.34,NaN,-1.48,0.569999993,0.17,0.529999971,0.11,19.9016,3.919889899,0.0026,17.6748,1.693089899,0,16.9593,0.977589899,0,15.5481,-0.433610101,0,14.6419,-1.339810101,0,R0003538,,,,,,,,,,,,,,,,,,,,,,
6934,Marino,37,308.551167,7.404528,15716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,11.63,-1.36,NaN,-1.48,0.550000012,0.05,0.406017993,0.04,20.4544,4.472689899,0.0125,17.5167,1.534989899,0,16.1723,0.190589899,0,14.2964,-1.685310101,0,13.2822,-2.699510101,0,R0002078,,,,,,,,,,,,,,,,,,,,,,
6934,Marino,47,308.531583,7.40475,15716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,11.63,-1.35,NaN,-1.48,0.610000014,0.08,-0.140000001,0.04,20.1931,4.211389899,0.0406,17.4813,1.499589899,0,16.491,0.509289899,0,14.8906,-1.091110101,0,13.9074,-2.074310101,0,R0002141,,,,,,,,,,,,,,,,,,,,,,
6934,Marino,50,308.549542,7.424083,15716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,11.63,-1.61,NaN,-1.48,0.229500584,0,0.480159947,0.09,19.5706,3.588889899,0.0194,17.8246,1.842889899,0,17.3995,1.417789899,0,16.1634,0.181689899,0,15.3382,-0.643510101,0,R0003954,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,29264,322.4892292,12.13930556,10709,14.734,-0.414744593,15.671,0.522255407,NaN,NaN,12.232,-2.916744593,4810,1.77,12.98,-2.353,0.14,-2.25,NaN,NaN,0.117,NaN,17.8597,2.710955407,0.0047,16.062,0.913255407,0.0014,15.6807,0.531955407,0.0018,14.4791,-0.669644593,0,13.6152,-1.533544593,0,R0000080,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,29436,322.47635,12.14004444,10709,16.712,1.563255407,17.465,2.316255407,NaN,NaN,14.662,-0.486744593,5312,2.81,12.98,-2.407,0.105,-2.25,NaN,NaN,NaN,NaN,-99.9999,-115.1486446,99.9999,-99.9999,-115.1486446,99.9999,-99.9999,-115.1486446,99.9999,16.5302,1.381455407,0,15.7937,0.644955407,0,R0000098,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,29521,322.4928292,12.14035833,10709,15.991,0.842255407,16.776,1.627255407,NaN,NaN,13.843,-1.305744593,5129,2.46,12.98,-2.295,0.023,-2.25,NaN,NaN,0.188,0.077,18.0976,2.948855407,0.0116,16.8977,1.748955407,0.0238,16.8051,1.656355407,0.0157,15.7761,0.627355407,0,15.0078,-0.140944593,0,R0000106,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,30535,322.5198042,12.14416667,10709,15.578,0.429255407,16.426,1.277255407,NaN,NaN,13.208,-1.940744593,5024,2.18,12.98,-2.237,0.149,-2.25,0.277,NaN,NaN,NaN,-99.9999,-115.1486446,99.9999,-99.9999,-115.1486446,99.9999,-99.9999,-115.1486446,99.9999,15.3443,0.195555407,0,14.5235,-0.625244593,0,R0000251,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,31010,322.4776917,12.14592778,10709,16.13,0.981255407,16.938,1.789255407,NaN,NaN,13.88,-1.268744593,5164,2.46,12.98,-2.315,0.079,-2.25,NaN,NaN,0.613,0.03,-99.9999,-115.1486446,99.9999,-99.9999,-115.1486446,99.9999,-99.9999,-115.1486446,99.9999,15.93,0.781255407,0,15.1534,0.004655407,0,R0000320,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,31791,322.513275,12.14873056,10709,15.396,0.247255407,16.258,1.109255407,NaN,NaN,13.066,-2.082744593,4978,2.13,12.98,-2.28,0.031,-2.25,NaN,NaN,0.139,NaN,-99.9999,-115.1486446,99.9999,-99.9999,-115.1486446,99.9999,-99.9999,-115.1486446,99.9999,15.1632,0.014455407,0,14.3237,-0.825044593,0,R0000493,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,31956,322.5145583,12.14929722,10709,15.54,0.391255407,16.386,1.237255407,NaN,NaN,13.16,-1.988744593,5015,2.16,12.98,-2.34,0.089,-2.25,0.402,NaN,NaN,NaN,-99.9999,-115.1486446,99.9999,-99.9999,-115.1486446,99.9999,-99.9999,-115.1486446,99.9999,15.31,0.161255407,0,14.4843,-0.664444593,0,R0000541,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,32979,322.5133375,12.15265,10709,16.414,1.265255407,17.166,2.017255407,NaN,NaN,14.156,-0.992744593,5236,2.57,12.98,-2.345,0.04,-2.25,NaN,NaN,0.166,NaN,18.3805,3.231755407,0,17.2666,2.117855407,0,17.226,2.077255407,0,16.2212,1.072455407,0,15.4458,0.297055407,0,R0000861,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,33053,322.4954833,12.15293889,10709,14.237,-0.911744593,15.217,0.068255407,NaN,NaN,11.562,-3.586744593,4684,1.48,12.98,-2.335,0.179,-2.25,NaN,NaN,0.155,0.136,17.8349,2.686155407,0.0135,15.8367,0.687955407,0,15.2713,0.122555407,0,13.9841,-1.164644593,0,13.0772,-2.071544593,0,R0000894,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,34272,322.5136417,12.15688611,10709,16.076,0.927255407,16.886,1.737255407,NaN,NaN,13.868,-1.280744593,5151,2.47,12.98,-2.251,0.102,-2.25,0.472,NaN,0.376,0.127,18.2652,3.116455407,0.011,17.0323,1.883555407,0.0189,16.9113,1.762555407,0.0102,15.8521,0.703355407,0,15.06,-0.088744593,0,R0001434,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,34456,322.4842208,12.15758056,10709,13.989,-1.159744593,15.044,-0.104744593,NaN,NaN,11.29,-3.858744593,4621,1.37,12.98,-2.339,0.204,-2.25,0.217,NaN,0.338,0.01,17.7903,2.641555407,0.0073,15.871,0.722255407,0.0068,15.1218,-0.026944593,0,13.7391,-1.409644593,0,12.8274,-2.321344593,0,R0001539,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,34519,322.4907833,12.15775556,10709,13.182,-1.966744593,14.424,-0.724744593,NaN,NaN,10.131,-5.017744593,4416,0.87,12.98,-2.375,0.112,-2.25,0.46,0.044,0.111,0.083,18.1705,3.021755407,0.0373,15.5944,0.445655407,0,14.4617,-0.687044593,0,12.8518,-2.296944593,0,11.8413,-3.307444593,0,R0001571,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,34561,322.5025625,12.1579,10709,14.07,-1.078744593,15.099,-0.049744593,NaN,NaN,11.346,-3.802744593,4641,1.39,12.98,-2.273,0.119,-2.25,0.075,0.02,NaN,NaN,17.8385,2.689755407,0.0144,15.8054,0.656655407,0.0077,15.1235,-0.025244593,0,13.7951,-1.353644593,0,12.8712,-2.277544593,0,R0001598,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,34961,322.4795208,12.15931944,10709,14.014,-1.134744593,15.034,-0.114744593,NaN,NaN,11.371,-3.777744593,4627,1.41,12.98,-2.315,0.152,-2.25,-0.014,NaN,0.65,0.031,17.7361,2.587355407,0.0126,15.8142,0.665455407,0,15.119,-0.029744593,0,13.7614,-1.387344593,0,12.8459,-2.302844593,0,R0001868,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,34995,322.474275,12.15940556,10709,13.389,-1.759744593,14.582,-0.566744593,NaN,NaN,10.431,-4.717744593,4468,1,12.98,-2.34,0.081,-2.25,NaN,NaN,0.643,0.004,18.0963,2.947555407,0.0043,15.6636,0.514855407,0,14.6504,-0.498344593,0,13.0955,-2.053244593,0,12.093,-3.055744593,0,R0001894,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,35961,322.4719542,12.16258333,10709,16.097,0.948255407,16.916,1.767255407,NaN,NaN,13.284,-1.864744593,5156,2.44,12.98,-2.414,0.102,-2.25,NaN,NaN,0.375,0.059,18.2126,3.063855407,0.0255,16.9347,1.785955407,0.0084,16.9166,1.767855407,0.0076,15.8631,0.714355407,0,15.0951,-0.053644593,0,R0002778,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,37931,322.5134875,12.16965,10709,15.388,0.239255407,16.237,1.088255407,NaN,NaN,13.008,-2.140744593,4976,2.1,12.98,-2.373,0.051,-2.25,NaN,NaN,0.266,0.078,18.0199,2.871155407,0.0091,16.479,1.330255407,0.0059,16.2956,1.146855407,0.004,15.1574,0.008655407,0,14.3327,-0.816044593,0,R0006154,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,38382,322.517,12.17123333,10709,16.193,1.044255407,16.959,1.810255407,NaN,NaN,13.136,-2.012744593,5180,2.53,12.98,-2.202,0.065,-2.25,NaN,NaN,NaN,NaN,18.2485,3.099755407,0.0141,17.1082,1.959455407,0.0123,17.0257,1.876955407,0.0046,16.0216,0.872855407,0,15.257,0.108255407,0,R0006754,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,38678,322.4740917,12.17233333,10709,13.728,-1.420744593,14.806,-0.342744593,NaN,NaN,10.966,-4.182744593,4554,1.23,12.98,-2.352,0.082,-2.25,0.127,NaN,0.557,0.027,17.9056,2.756855407,0.0065,15.7146,0.565855407,0,14.9147,-0.234044593,0,13.4906,-1.658144593,0,12.5407,-2.608044593,0,R0007113,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,39741,322.5073542,12.17574722,10709,15.783,0.634255407,16.598,1.449255407,NaN,NaN,0,-15.14874459,5076,2.31,12.98,-2.247,0.2,-2.25,0.427,NaN,0.378,0.176,18.1008,2.952055407,0.0059,16.7864,1.637655407,0.0026,16.6362,1.487455407,0.0051,15.5487,0.399955407,0,14.7553,-0.393444593,0,R0007954,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,39752,322.5191958,12.17575,10709,13.899,-1.249744593,14.931,-0.217744593,NaN,NaN,11.165,-3.983744593,4598,1.31,12.98,-2.361,0.133,-2.25,0.262,NaN,0.293,0.149,17.9274,2.778655407,0.0048,15.7292,0.580455407,0,15.0017,-0.147044593,0,13.612,-1.536744593,0,12.6722,-2.476544593,0,R0007957,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,40086,322.4906917,12.17686389,10709,15.827,0.678255407,16.604,1.455255407,NaN,NaN,14.007,-1.141744593,5087,2.36,12.98,-2.32,0.099,-2.25,0.411,NaN,0.366,0.074,18.0685,2.919755407,0.0107,16.7609,1.612155407,0.0078,16.6649,1.516155407,0.0087,15.5815,0.432755407,0,14.7918,-0.356944593,0,R0008155,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,40825,322.4816875,12.17933611,10709,12.776,-2.372744593,14.162,-0.986744593,NaN,NaN,9.596,-5.552744593,4313,0.65,12.98,-2.326,0.139,-2.25,0.242,0.105,0.44,0.066,18.3045,3.155755407,0.0943,15.6401,0.491355407,0,14.2351,-0.913644593,0,12.4222,-2.726544593,0,11.3209,-3.827844593,0,R0008536,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,41279,322.5030833,12.180775,10709,15.824,0.675255407,16.612,1.463255407,NaN,NaN,13.428,-1.720744593,5087,2.35,12.98,-2.332,0.115,-2.25,0.466,NaN,NaN,NaN,18.1446,2.995855407,0.0121,16.7978,1.649055407,0.0054,16.7153,1.566555407,0.0069,15.616,0.467255407,0,14.8267,-0.322044593,0,R0008705,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,41287,322.501375,12.18081389,10709,13.012,-2.136744593,14.289,-0.859744593,NaN,NaN,9.91,-5.238744593,4373,0.78,12.98,-2.358,0.071,-2.25,NaN,NaN,0.389,0.013,18.1581,3.009355407,0.0668,15.6778,0.529055407,0,14.4077,-0.741044593,0,12.676,-2.472744593,0,11.6166,-3.532144593,0,R0008706,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,41437,322.516175,12.181275,10709,15.369,0.220255407,16.237,1.088255407,NaN,NaN,12.953,-2.195744593,4971,2.07,12.98,-2.291,0.068,-2.25,0.297,NaN,NaN,NaN,18.0253,2.876555407,0,16.4827,1.333955407,0,16.2845,1.135755407,0,15.1357,-0.013044593,0,14.3044,-0.844344593,0,R0008758,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,42262,322.476775,12.18408611,10709,13.624,-1.524744593,14.766,-0.382744593,NaN,NaN,10.744,-4.404744593,4528,1.13,12.98,-2.33,0.081,-2.25,NaN,NaN,0.895,0.133,17.9572,2.808455407,0.0072,15.9003,0.751555407,3.00E-04,14.8768,-0.271944593,0,13.3357,-1.813044593,0,12.3972,-2.751544593,0,R0009008,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,42362,322.5107708,12.18438056,10709,15.292,0.143255407,16.127,0.978255407,NaN,NaN,12.856,-2.292744593,4952,2.03,12.98,-2.41,0.086,-2.25,0.268,NaN,0.375,0.165,17.936,2.787255407,0,16.4511,1.302355407,0,16.2392,1.090455407,0,15.0888,-0.059944593,0,14.2639,-0.884844593,0,R0009033,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,42674,322.4729292,12.18552222,10709,15.784,0.635255407,16.566,1.417255407,NaN,NaN,13.466,-1.682744593,5076,2.29,12.98,-2.425,0.056,-2.25,NaN,NaN,0.673,0.001,-99.9999,-115.1486446,99.9999,-99.9999,-115.1486446,99.9999,-99.9999,-115.1486446,99.9999,15.573,0.424255407,0,14.777,-0.371744593,0,R0009115,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,43788,322.5093083,12.18931944,10709,12.824,-2.324744593,14.31,-0.838744593,NaN,NaN,9.433,-5.715744593,4325,0.52,12.98,-2.36,0.099,-2.25,0.393,0.016,0.127,0.058,-99.9999,-115.1486446,99.9999,-99.9999,-115.1486446,99.9999,-99.9999,-115.1486446,99.9999,12.3596,-2.789144593,0,11.2143,-3.934444593,0,R0009339,,,,,,,,,,,,,,,,,,,,,,
7078,Carretta,45062,322.5021667,12.19358333,10709,14.303,-0.845744593,15.272,0.123255407,NaN,NaN,11.692,-3.456744593,4700,1.54,12.98,-2.314,0.106,-2.25,0.028,NaN,0.626,0.054,17.7739,2.625155407,0,15.9698,0.821055407,0,15.3644,0.215655407,0,14.0345,-1.114244593,0,13.1344,-2.014344593,0,R0009491,,,,,,,,,,,,,,,,,,,,,,
7078,Marino,29264,322.4892292,12.13930556,10709,14.734,-0.414744593,15.671,0.522255407,NaN,NaN,NaN,NaN,4810,1.77,12.98,-2.353,0.14,-2.25,NaN,NaN,0.382378785,NaN,17.8597,2.710955407,0.0047,16.062,0.913255407,0,15.6807,0.531955407,0,14.4791,-0.669644593,0,13.6152,-1.533544593,0,R0000080,,,,,,,,,,,,,,,,,,,,,,
7078,Marino,29436,322.47635,12.14004444,10709,16.712,1.563255407,17.465,2.316255407,NaN,NaN,NaN,NaN,5312,2.81,12.98,-2.407,0.105,-2.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.5302,1.381455407,0,15.7937,0.644955407,0,R0000098,,,,,,,,,,,,,,,,,,,,,,
7078,Marino,29521,322.4928292,12.14035833,10709,15.991,0.842255407,16.776,1.627255407,NaN,NaN,NaN,NaN,5129,2.46,12.98,-2.295,0.023,-2.25,NaN,NaN,0.409019791,0.077,18.0976,2.948855407,0.0116,16.8977,1.748955407,0,16.8051,1.656355407,0,15.7761,0.627355407,0,15.0078,-0.140944593,0,R0000106,,,,,,,,,,,,,,,,,,,,,,
7078,Marino,30535,322.5198042,12.14416667,10709,15.578,0.429255407,16.426,1.277255407,NaN,NaN,NaN,NaN,5024,2.18,12.98,-2.237,0.149,-2.25,0.227024923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.3443,0.195555407,0,14.5235,-0.625244593,0,R0000251,,,,,,,,,,,,,,,,,,,,,,
7078,Marino,31010,322.4776917,12.14592778,10709,16.13,0.981255407,16.938,1.789255407,NaN,NaN,NaN,NaN,5164,2.46,12.98,-2.315,0.079,-2.25,NaN,NaN,0.612999976,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.93,0.781255407,0,15.1534,0.004655407,0,R0000320,,,,,,,,,,,,,,,,,,,,,,
7078,Marino,31791,322.513275,12.14873056,10709,15.396,0.247255407,16.258,1.109255407,NaN,NaN,NaN,NaN,4978,2.13,12.98,-2.28,0.031,-2.25,NaN,NaN,0.390633745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.1632,0.014455407,0,14.3237,-0.825044593,0,R0000493,,,,,,,,,,,,,,,,,,,,,,
7078,Marino,31956,322.5145583,12.14929722,10709,15.54,0.391255407,16.386,1.237255407,NaN,NaN,NaN,NaN,5015,2.16,12.98,-2.34,0.089,-2.25,0.40200001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.31,0.161255407,0,14.4843,-0.664444593,0,R0000541,,,,,,,,,,,,,,,,,,,,,,
7078,Marino,32979,322.5133375,12.15265,10709,16.414,1.265255407,17.166,2.017255407,NaN,NaN,NaN,NaN,5236,2.57,12.98,-2.345,0.04,-2.25,NaN,NaN,0.400764831,NaN,18.3805,3.231755407,0,17.2666,2.117855407,0,17.226,2.077255407,0,16.2212,1.072455407,0,15.4458,0.297055407,0,R0000861,,,,,,,,,,,,,,,,,,,,,,
7078,Marino,33053,322.4954833,12.15293889,10709,14.237,-0.911744593,15.217,0.068255407,NaN,NaN,NaN,NaN,4684,1.48,12.98,-2.335,0.179,-2.25,NaN,NaN,0.396637354,0.136,17.8349,2.686155407,0.0135,15.8367,0.687955407,0,15.2713,0.122555407,0,13.9841,-1.164644593,0,13.0772,-2.071544593,0,R0000894,,,,,,,,,,,,,,,,,,,,,,
